run_id,solver_hash,model,i_Dw,Dw,Omega,k,V,r,status,jump
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,2.6101572157e-03,5.597718076121e-03,4.662895094373e-01,8.930022e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,3.1622776602e-03,6.781868312674e-03,4.662841438927e-01,1.244831e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,3.8311868496e-03,8.216558101942e-03,4.662763656052e-01,1.739853e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,4.6415888336e-03,9.954826980017e-03,4.662651438272e-01,2.435794e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,5.6234132519e-03,1.206096425236e-02,4.662490605428e-01,3.411028e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,6.8129206906e-03,1.461290750118e-02,4.662262243179e-01,4.768679e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,8.2540418527e-03,1.770515631636e-02,4.661942377235e-01,6.637920e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.0000000000e-02,2.145230939645e-02,4.661502785176e-01,9.168250e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.2115276586e-02,2.599334771880e-02,4.660914291361e-01,1.251055e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.4677992676e-02,3.149679994317e-02,4.660153635513e-01,1.677890e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.7782794100e-02,3.816693935444e-02,4.659214074057e-01,2.199382e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,2.1544346900e-02,4.625119561296e-02,4.658116750237e-01,2.802319e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,2.6101572157e-02,5.604904701233e-02,4.656916316719e-01,3.455635e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,3.1622776602e-02,6.792280134742e-02,4.655693813324e-01,4.114645e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,3.8311868496e-02,8.231081305507e-02,4.654536515141e-01,4.732031e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,4.6415888336e-02,9.974373405970e-02,4.653514205548e-01,5.270289e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,5.6234132519e-02,1.208643528964e-01,4.652664840494e-01,5.708997e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,6.8129206906e-02,1.464516164992e-01,4.651994189914e-01,6.044382e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,8.2540418527e-02,1.774495893065e-01,4.651485464091e-01,6.283731e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.0000000000e-01,2.150023927597e-01,4.651111027949e-01,6.438774e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.2115276586e-01,2.604964493868e-01,4.650841351121e-01,6.520637e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.4677992676e-01,3.156116400147e-01,4.650649980951e-01,6.536964e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.7782794100e-01,3.823832937079e-01,4.650515436476e-01,6.490831e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,2.1544346900e-01,4.632773186416e-01,4.650421255997e-01,6.381049e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,2.6101572157e-01,5.612812429552e-01,4.650355322654e-01,6.203687e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,3.1622776602e-01,6.800145341935e-01,4.650308928939e-01,5.954814e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,3.8311868496e-01,8.238622628715e-01,4.650275928653e-01,5.634136e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,4.6415888336e-01,9.981370487057e-01,4.650252026645e-01,5.248442e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,5.6234132519e-01,1.209275264191e+00,4.650234250566e-01,4.813088e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,6.8129206906e-01,1.465074746926e+00,4.650220546680e-01,4.349954e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,8.2540418527e-01,1.774982796725e+00,4.650209493810e-01,3.879406e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.0000000000e+00,2.150445121800e+00,4.650200043994e-01,3.226921e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.2115276586e+00,2.605328450339e+00,4.650191642712e-01,2.367483e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.4677992676e+00,3.156432855105e+00,4.650183720043e-01,1.729037e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.7782794100e+00,3.824112126813e+00,4.650175912915e-01,1.267481e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,2.1544346900e+00,4.633025537139e+00,4.650167957766e-01,9.362128e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,2.6101572157e+00,5.613048604158e+00,4.650159654326e-01,6.988604e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,3.1622776602e+00,6.800376514965e+00,4.650150845633e-01,5.283652e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,3.8311868496e+00,8.238860964904e+00,4.650141404106e-01,4.051234e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,4.6415888336e+00,9.981629787851e+00,4.650131223322e-01,3.151753e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,5.6234132519e+00,1.209304920167e+01,4.650120212135e-01,2.486909e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,6.8129206906e+00,1.465110114024e+01,4.650108292454e-01,1.987973e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,8.2540418527e+00,1.775026347696e+01,4.650095399086e-01,1.607082e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.0000000000e+01,2.150499951433e+01,4.650081481441e-01,1.310958e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.2115276586e+01,2.605398560610e+01,4.650066507848e-01,1.076456e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.4677992676e+01,3.156523303488e+01,4.650050471669e-01,8.874538e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.7782794100e+01,3.824229327632e+01,4.650033399383e-01,7.326800e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,2.1544346900e+01,4.633177576650e+01,4.650015360710e-01,6.042207e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,2.6101572157e+01,5.613245571842e+01,4.649996481137e-01,4.964872e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,3.1622776602e+01,6.800630824081e+01,4.649976953565e-01,4.055044e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,3.8311868496e+01,8.239187607581e+01,4.649957049203e-01,3.284187e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,4.6415888336e+01,9.982046434835e+01,4.649937128538e-01,2.631538e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,5.6234132519e+01,1.209357611004e+02,4.649917609759e-01,2.081650e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,6.8129206906e+01,1.465176065860e+02,4.649898977556e-01,1.622566e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,8.2540418527e+01,1.775107910869e+02,4.649881735156e-01,1.244421e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,1,1.2589254118e-02,1.0000000000e+02,2.150599462750e+02,4.649866315513e-01,9.383535e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,2,1.5848931925e-02,1.0000000000e-03,2.144541503857e-03,4.663001383752e-01,1.423273e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,2,1.5848931925e-02,1.2115276586e-03,2.598174275671e-03,4.662996127600e-01,1.948937e-07,resolved_min,0
