case_id,case_name,Omega,omega_rad_s,branch_id,kr_a,ki_signed,alpha_a,is_forward_decaying,eigval_real,eigval_imag,cond_P_equil,cond_Tcell
C1,Conservative Baseline (beta -> 0),0.3,163082.75978661008,2,0.6746405970120648,-2.694222527563261e-15,2.694222527563261e-15,False,0.7809314906682424,-0.624616687963652,3.951994083571478,2.775459557889614e+16
C1,Conservative Baseline (beta -> 0),0.3,163082.75978661008,3,7.369597754695821e-18,3.2629420474849375,3.2629420474849375,True,0.03827562350304678,-2.820759490276362e-19,3.951994083571478,2.775459557889614e+16
C1,Conservative Baseline (beta -> 0),0.3,163082.75978661008,0,1.2570320151097045e-17,-3.343586670395168,3.343586670395168,False,28.320521137247322,3.559980175411098e-16,3.951994083571478,2.775459557889614e+16
C1,Conservative Baseline (beta -> 0),0.3,163082.75978661008,5,2.1894560559852017,-58.8756331129849,58.8756331129849,False,-2.1515354465889377e+25,-3.0222966551545005e+25,3.951994083571478,2.775459557889614e+16
C1,Conservative Baseline (beta -> 0),0.3,163082.75978661008,6,2.790009047402562,-102.01952985519303,102.01952985519303,False,-1.9015385607533756e+44,-6.975302650878663e+43,3.951994083571478,2.775459557889614e+16
C1,Conservative Baseline (beta -> 0),0.3,163082.75978661008,7,1.2452729172209043,-63.75161426039692,63.75161426039692,False,1.5554612551816897e+27,-4.608354992185401e+27,3.951994083571478,2.775459557889614e+16
C1,Conservative Baseline (beta -> 0),0.3,163082.75978661008,8,2.202471459093079,-63.60250630652045,63.60250630652045,False,-2.4742044030171923e+27,3.3815226806945164e+27,3.951994083571478,2.775459557889614e+16
C1,Conservative Baseline (beta -> 0),0.3,163082.75978661008,9,0.4347544807847332,-59.434896077777964,59.434896077777964,False,5.886294506415039e+25,2.733525406374286e+25,3.951994083571478,2.775459557889614e+16
C1,Conservative Baseline (beta -> 0),0.3357142857142857,182497.37404692083,4,2.9441516972580635e-17,-3.2732354331366156,3.2732354331366156,False,26.396605785000407,7.771561172376096e-16,3.556479991757947,2.570501216481334e+16
C1,Conservative Baseline (beta -> 0),0.3357142857142857,182497.37404692083,2,0.7527599935214144,8.507558343159179e-15,8.507558343159179e-15,True,0.7298047658590038,-0.6836556177853493,3.556479991757947,2.570501216481334e+16
C1,Conservative Baseline (beta -> 0),0.3357142857142857,182497.37404692083,1,0.7527599935214143,9.36808749509589e-15,9.36808749509589e-15,True,0.7298047658590032,0.6836556177853487,3.556479991757947,2.570501216481334e+16
C1,Conservative Baseline (beta -> 0),0.3357142857142857,182497.37404692083,3,6.940939873725898e-17,3.2732354331366045,3.2732354331366045,True,0.03788365853341079,-2.6294819607716733e-18,3.556479991757947,2.570501216481334e+16
C1,Conservative Baseline (beta -> 0),0.3357142857142857,182497.37404692083,0,3.6438269179645934e-17,-3.384251109135162,3.384251109135162,False,29.495895236391142,1.0747793703182567e-15,3.556479991757947,2.570501216481334e+16
