family_id,case_id,case_name,Omega,omega_rad_s,branch_id,kr_a,kr_a_over_pi,ki_signed,alpha_a,is_pass_band,eigval_real,eigval_imag,cond_P_equil,cond_Tcell,solver_status
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.24444444444444446,132964.58595629223,3,1.2792821079077648,0.40720814216508044,-4.822744649589771e-06,4.822744649589771e-06,True,0.2874042737752297,-0.9578144021424766,4.548326165924031e+17,4.214749155086901e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.24444444444444446,132964.58595629223,4,1.2792829363680884,0.40720840587219176,-5.274733333698578e-06,5.274733333698578e-06,True,0.28740361016705174,0.9578150731666623,4.548326165924031e+17,4.214749155086901e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.2621212121212121,142579.79361842075,0,1.107142461515335e-05,3.5241439091418816e-06,3.1809071112816327,3.1809071112816327,False,0.041547949405936466,-4.5999498978082586e-07,5.5730428521556883e+17,6.869994268744551e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.2621212121212121,142579.79361842075,1,2.1185693428352357e-07,6.743615663903521e-08,-3.3007617358127526,3.3007617358127526,False,27.13329945663745,5.7483776398800916e-06,5.5730428521556883e+17,6.869994268744551e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.2621212121212121,142579.79361842075,2,6.99726001424078e-06,2.227297038731372e-06,-2.8021658474744546,2.8021658474744546,False,16.48030196528977,0.00011531695796621789,5.5730428521556883e+17,6.869994268744551e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.2621212121212121,142579.79361842075,3,1.3644608746189415,0.43432138570219075,2.308248985423858e-06,2.308248985423858e-06,True,0.20487399421345692,-0.9787859980648015,5.5730428521556883e+17,6.869994268744551e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.2621212121212121,142579.79361842075,4,1.364456238995691,0.43431991013748145,-5.5905410462399315e-06,5.5905410462399315e-06,True,0.2048801497932792,0.9787927795837505,5.5730428521556883e+17,6.869994268744551e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.27979797979797977,152195.0012805493,0,1.0372544437843568e-05,3.3016834394462973e-06,3.1810311288667648,3.1810311288667648,False,0.041542797049393274,-4.30904508482602e-07,6.733245904416687e+17,2.1113394182461066e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.27979797979797977,152195.0012805493,1,5.726677710148485e-07,1.8228581301286154e-07,3.3206602330153134,3.3206602330153134,False,0.03612897033883324,2.0689896913003472e-08,6.733245904416687e+17,2.1113394182461066e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.27979797979797977,152195.0012805493,2,2.7838851699133853e-06,8.861381715838725e-07,-2.7548917429742876,2.7548917429742876,False,15.719339081732146,4.3760834950587064e-05,6.733245904416687e+17,2.1113394182461066e+17,CONVERGED
