figure,t_hat,T_published,T_phase5
fig3,0.7047434656340755,1.0008505674970842,0.9976713218440236
fig3,0.7060342045821233,1.001194545480525,0.9977007989193519
fig3,0.7073249435301711,1.0012092044707428,0.9977299028607886
fig3,0.7086156824782188,1.0012066612324868,0.9977586384026631
fig3,0.7099064214262666,1.0012078239403155,0.9977870101863204
fig3,0.7111971603743142,1.0012078239403155,0.9978150228492189
fig3,0.712487899322362,1.0012078239403155,0.997842680893168
fig3,0.7137786382704098,1.0012078239403155,0.9978699888457757
fig3,0.7150693772184575,1.0012245866077725,0.9978969511429698
fig3,0.7163601161665053,1.0012633655143777,0.9979235721504245
fig3,0.7176508551145531,1.0013234824487056,0.9979498561376888
fig3,0.7189415940626008,1.0013234824487056,0.9979758074491489
fig3,0.7202323330106486,1.001318049312298,0.9980014302497502
fig3,0.7215230719586964,1.0013149600943834,0.9980267287243842
fig3,0.7228138109067441,0.9976317731424421,0.9980517069415704
fig3,0.7241045498547919,0.9976325554116752,0.9980763690116163
fig3,0.7253952888028397,0.9976333300363253,0.9981007188698106
fig3,0.7266860277508874,0.9976376232253885,0.998124760498458
fig3,0.7279767666989352,0.9976342986015042,0.998148497813453
fig3,0.729267505646983,0.9976339126248273,0.998171934638014
fig3,0.7305582445950306,0.9976342986015042,0.9981950748288411
fig3,0.7318489835430784,0.9976337179196266,0.9982179220802341
fig3,0.7331397224911261,0.9976342986015042,0.9982404801278487
fig3,0.7344304614391739,0.9976342986015042,0.998262752634495
fig3,0.7357212003872217,0.9976325542697224,0.9982847432155679
fig3,0.7370119393352694,0.9976323610901214,0.9983064554349171
fig3,0.7383026782833172,0.9976325542697224,0.9983278927759669
fig3,0.739593417231365,0.9976325542697224,0.9983490587846491
fig3,0.7408841561794127,0.9976325531232693,0.9983699568860612
fig3,0.7421748951274605,0.9976309985328553,0.9983905904406667
fig3,0.7434656340755083,1.0017145723363157,0.9984109627884828
fig3,0.744756373023556,1.0016848445475843,0.9984310772674896
fig3,0.7460471119716038,1.0016882610899704,0.9984509371456388
fig3,0.7473378509196515,1.0016882610899704,0.9984705456186507
fig3,0.7486285898676993,1.001683875836684,0.998489905881384
fig3,0.749919328815747,1.0020423659997018,0.998509021087165
fig3,0.7512100677637947,1.0020463576611882,0.9985278943362983
fig3,0.7525008067118425,1.002044845897767,0.9985465286513495
fig3,0.7537915456598903,1.0020471141479268,0.9985649271138188
fig3,0.755082284607938,1.0020471141479268,0.9985830926523835
fig3,0.7563730235559858,1.0020471141479268,0.998601028289397
fig3,0.7576637625040336,1.0020471141479268,0.9986187368613719
fig3,0.7589545014520813,1.0020471141479268,0.9986362212936134
fig3,0.7602452404001291,1.0020471141479268,0.9986534843931869
fig3,0.7615359793481769,1.0020471141479268,0.9986705289796851
fig3,0.7628267182962246,1.0020471141479268,0.9986873577884263
fig3,0.7641174572442724,1.0020721902966159,0.9987039735833971
fig3,0.7654081961923201,0.9980260500939293,0.9987203790464606
fig3,0.7666989351403679,0.9980281297437963,0.9987365768449307
fig3,0.7679896740884156,0.9980281310989972,0.9987525696330652
fig3,0.7692804130364633,0.9980270957254602,0.998768359948914
fig3,0.7705711519845111,0.9980281297437963,0.9987839504040479
fig3,0.7718618909325589,0.9980281297437963,0.9987993435075233
fig3,0.7731526298806066,0.9980281297437963,0.998814541756792
fig3,0.7744433688286544,0.9980281304205088,0.9988295476312237
fig3,0.7757341077767022,0.9980281297437963,0.9988443635650233
fig3,0.7770248467247499,0.9980281331451899,0.9988589919254692
fig3,0.7783155856727977,0.9980265766781484,0.9988734351032431
fig3,0.7796063246208454,0.9980276134122288,0.99888769552405
fig3,0.7808970635688932,0.9980276134122288,0.9989017753688211
fig3,0.782187802516941,0.9980281297437963,0.9989156770227312
fig3,0.7834785414649887,0.9980281297437963,0.9989294026639459
fig3,0.7847692804130365,0.9980265793956691,0.9989429546201238
fig3,0.7860600193610843,0.9980360401640056,0.9989563350052321
fig3,0.7873507583091319,1.002534124057917,0.9989695460008463
fig3,0.7886414972571797,1.002534124057917,0.9989825897904876
fig3,0.7899322362052275,1.002534124057917,0.9989954684516105
fig3,0.7912229751532752,1.002534124057917,0.9990081840886684
fig3,0.792513714101323,1.002534124057917,0.9990207387937575
fig3,0.7938044530493708,1.002534124057917,0.9990331345555281
fig3,0.7950951919974185,1.002534124057917,0.9990453734091782
fig3,0.7963859309454663,1.002534124057917,0.9990574573453967
fig3,0.797676669893514,1.0025303504941514,0.9990693883103673
fig3,0.7989674088415618,1.0025281097026868,0.9990811682660358
fig3,0.8015488867376573,1.002517489630858,0.9991042826866519
fig3,0.8028396256857051,1.0025328897123766,0.9991156209355185
fig3,0.8041303646337529,1.0025328897123766,0.9991268156533339
fig3,0.8054211035818006,1.0025351897362784,0.9991378686813828
fig3,0.8067118425298483,1.002534644123207,0.9991487817962315
fig3,0.808002581477896,0.9988794243232113,0.9991595567299857
fig3,0.8092933204259438,0.9989249867604071,0.9991701953071566
fig3,0.8105840593739916,0.9989501681729824,0.999180699195494
fig3,0.8118747983220393,0.9989501681729824,0.9991910701558828
fig3,0.8131655372700871,0.998951456468939,0.9992013098322668
fig3,0.8144562762181349,0.998951456468939,0.9992114198720531
fig3,0.8157470151661826,0.9989401764247356,0.9992214019368109
fig3,0.8170377541142304,0.9989359005274124,0.9992312576709534
fig3,0.8183284930622782,0.9989291869660712,0.9992409886307061
fig3,0.8196192320103259,0.9989291869660712,0.9992505963888875
fig3,0.8209099709583737,0.9989421584250555,0.9992600825625253
fig3,0.8222007099064215,0.9989486749371723,0.9992694486701474
fig3,0.8234914488544692,0.998951456468939,0.9992786961817917
fig3,0.8247821878025169,0.998951456468939,0.9992878266365668
fig3,0.8260729267505647,0.9989501681729824,0.9992968415330472
fig3,0.8273636656986124,0.9990058995883906,0.9993057423155305
fig3,0.8286544046466602,0.998985117446656,0.9993145304314891
fig3,0.829945143594708,1.0028985875594034,0.9993232072785956
fig3,0.8312358825427557,1.0028906590738464,0.9993317743332923
fig3,0.8325266214908035,1.0028889074681993,0.9993402329034489
fig3,0.8338173604388512,1.0028896778435241,0.9993485844186014
fig3,0.835108099386899,1.0028896778435241,0.9993568302523917
fig3,0.8363988383349468,1.0028896778435241,0.999364971680573
fig3,0.8376895772829945,1.0028896778435241,0.99937301003355
fig3,0.8389803162310423,1.0028896778435241,0.9993809466648921
fig3,0.8402710551790901,1.0028896778435241,0.9993887828181913
fig3,0.8415617941271378,1.0028896778435241,0.9993965197806346
fig3,0.8428525330751856,1.0028896778435241,0.9994041587914284
fig3,0.8441432720232332,1.0028896778435241,0.999411701112437
fig3,0.845434010971281,1.0028896778435241,0.9994191479705011
fig3,0.8467247499193288,1.0028896778435241,0.9994265005848773
fig3,0.8480154888673765,1.0028896778435241,0.9994337600987842
fig3,0.8493062278154243,1.0029053094945692,0.9994409277094558
fig3,0.8505969667634721,1.0028876342064654,0.9994480046149044
fig3,0.8518877057115198,0.9990728950806848,0.9994549919349569
fig3,0.8531784446595676,0.9990728950806848,0.999461890796947
fig3,0.8544691836076154,0.9990728950806848,0.9994687023072062
fig3,0.8557599225556631,0.9990728950806848,0.9994754276447524
fig3,0.8570506615037109,0.9990728950806848,0.9994820678363908
fig3,0.8583414004517587,0.9990728950806848,0.9994886239859105
fig3,0.8596321393998064,0.9990693318747617,0.9994950971076747
fig3,0.8609228783478542,0.9990968095256432,0.9995014883072837
fig3,0.862213617295902,0.9994757536041938,0.9995077986339802
fig3,0.8635043562439496,0.9994757536041938,0.9995140290802987
fig3,0.8647950951919974,0.9994757536041938,0.9995201806107789
fig3,0.8660858341400451,0.9994757536041938,0.999526254269664
fig3,0.8673765730880929,0.9994757536041938,0.9995322511141413
fig3,0.8686673120361407,0.9994757536041938,0.9995381719942388
fig3,0.8699580509841884,0.9994757536041938,0.9995440179357529
fig3,0.8712487899322362,0.9994757536041938,0.999549789881704
fig3,0.872539528880284,1.0030012187936799,0.999555488799546
fig3,0.8738302678283317,1.0030075714194822,0.999561115551355
fig3,0.8751210067763795,1.0030065483234714,0.9995666710791771
fig3,0.8764117457244273,1.0030065483234714,0.9995721562677531
fig3,0.877702484672475,1.0030065483234714,0.9995775720417353
fig3,0.8789932236205228,1.0030065483234714,0.9995829192619341
fig3,0.8802839625685706,1.0030065483234714,0.9995881987710273
fig3,0.8815747015166182,1.0030065483234714,0.9995934114381673
fig3,0.882865440464666,1.0030065483234714,0.9995985582055857
fig3,0.8841561794127137,1.0030065483234714,0.9996036397445809
fig3,0.8854469183607615,1.0030065483234714,0.9996086569905032
fig3,0.8867376573088093,1.0030065483234714,0.9996136107090826
fig3,0.888028396256857,1.0030065483234714,0.9996185017735866
fig3,0.8893191352049048,1.0030065483234714,0.9996233308380558
fig3,0.8906098741529526,1.0030065483234714,0.9996280988529678
fig3,0.8919006131010003,1.0030065483234714,0.9996328064635118
fig3,0.8931913520490481,1.0030139460451721,0.9996374544849094
fig3,0.8944820909970959,0.9994789132516125,0.9996420437196664
fig3,0.8957728299451436,0.9994736855710743,0.9996465748413428
fig3,0.8970635688931914,0.9994736855710743,0.9996510485770144
fig3,0.8983543078412392,0.9994743744643059,0.9996554657005157
