tau_q_or_tag,t_hat,T_or_spread_B1,T_or_spread_B105
0.3,0.16709273182957393,0.536741472050311,0.5606096399792233
0.3,0.16958646616541354,0.5475701399186941,0.5711012574430876
0.3,0.1720802005012531,0.5581761364172494,0.5813568431763785
0.3,0.17457393483709271,0.56856108803623,0.5913793123187794
0.3,0.17706766917293232,0.5787269330475451,0.6011718174341332
0.3,0.17956140350877192,0.5886758817278339,0.6107377119266456
0.3,0.18205513784461153,0.5984103804195783,0.6200805173085392
0.3,0.18454887218045113,0.6079330790990959,0.6292038939533857
0.3,0.1870426065162907,0.6172468021396544,0.6381116150007853
0.3,0.1895363408521303,0.6263545219856339,0.6468075431065867
0.3,0.1920300751879699,0.6352593354788363,0.6552956097635461
0.3,0.19452380952380952,0.6439644425912984,0.663579796938011
0.3,0.19701754385964912,0.652473127347693,0.671664120793307
0.3,0.19951127819548872,0.6607887407340383,0.6795526172943022
0.3,0.2020050125313283,0.668914685406006,0.6872493295018791
0.3,0.2044987468671679,0.6768544020347087,0.6947582963888796
0.3,0.2069924812030075,0.6846113571209631,0.7020835430193881
0.3,0.2094862155388471,0.6921890321613436,0.7092290719615486
0.3,0.2119799498746867,0.6995909140140456,0.7161988557894838
0.3,0.21447368421052632,0.7068204863640777,0.7229968305834793
0.3,0.2169674185463659,0.7138812221778146,0.7296268903093007
0.3,0.2194611528822055,0.72077657704866,0.7360928819857123
0.3,0.2219548872180451,0.7275099833483725,0.7423986015635037
0.3,0.2244486215538847,0.7340848451082085,0.7485477904383784
0.3,0.2269423558897243,0.7405045335485709,0.7545441325240394
0.3,0.2294360902255639,0.7467723832056643,0.7603912518281746
0.3,0.23192982456140349,0.7528916885864283,0.7660927104867874
0.3,0.2344235588972431,0.7588657012930644,0.771652007179217
0.3,0.2369172932330827,0.7646976275961628,0.7770725759240603
0.3,0.2394110275689223,0.7703906263623563,0.7823577851522794
0.3,0.2419047619047619,0.7759478073609662,0.7875109371038687
0.3,0.2443984962406015,0.7813722298558652,0.7925352674315096
0.3,0.24689223057644108,0.7866669014785408,0.7974339450399717
0.3,0.24938596491228068,0.7918347773611955,0.8022100721198363
0.3,0.25187969924812026,0.7968787594763713,0.8068666843388437
0.3,0.25437343358395986,0.8018016961769148,0.8114067511803759
0.3,0.25686716791979947,0.8066063819119239,0.8158331764201787
0.3,0.25936090225563907,0.811295557105401,0.8201487987064509
0.3,0.2618546365914787,0.8158719081605577,0.8243563922319486
0.3,0.2643483709273183,0.8203380675956143,0.8284586675062287
0.3,0.2668421052631579,0.8246966142762604,0.8324582721702587
0.3,0.2693358395989975,0.8289500737568639,0.836357791902101
0.3,0.2718295739348371,0.833100918693142,0.8401597513511627
0.3,0.2743233082706767,0.837151569334148,0.8438666151182979
0.3,0.2768170426065163,0.8411043940689585,0.8474807887786223
0.3,0.2793107769423559,0.8449617100418143,0.8510046199279585
0.3,0.28180451127819545,0.8487257837914318,0.8544403992370851
0.3,0.28429824561403505,0.8523988319559981,0.8577903615478966
0.3,0.28679197994987465,0.8559830219923716,0.8610566869509337
0.3,0.28928571428571426,0.8594804729304305,0.8642415019015844
0.3,0.29177944862155386,0.8628932561567497,0.867346880310972
0.3,0.29427318295739346,0.8662233961968137,0.8703748446541095
0.3,0.29676691729323307,0.8694728715458454,0.8733273670776576
0.3,0.29926065162907267,0.8726436154623507,0.8762063704766705
0.3,0.3017543859649123,0.8757375168262624,0.8790137296053679
0.3,0.3042481203007519,0.878756420954381,0.8817512721402774
0.3,0.3067418546365915,0.8817021304474193,0.8844207797577296
0.3,0.3092355889724311,0.8845764060177193,0.8870239891827154
0.3,0.31172932330827063,0.8873809673408442,0.889562593234924
0.3,0.31422305764411024,0.890117493869589,0.8920382418558351
0.3,0.31671679197994984,0.8927876256800656,0.8944525431227067
0.3,0.31921052631578944,0.8953929642822347,0.8968070642390322
0.3,0.32170426065162905,0.8979350734326152,0.8991033325213255
0.3,0.32419799498746865,0.9004154799597299,0.9013428363592009
0.3,0.32669172932330826,0.9028356745273526,0.9035270261499331
0.3,0.32918546365914786,0.9051971124621134,0.9056573152451063
0.3,0.33167919799498746,0.9075012144956573,0.9077350808400059
0.3,0.33417293233082707,0.9097493675489746,0.9097616648691849
0.3,0.33666666666666667,0.9119429254894124,0.9117383748999093
0.3,0.3391604010025062,0.9140832098584005,0.9136664849516578
0.3,0.3416541353383458,0.9161715106034047,0.9155472363467185
0.3,0.3441478696741854,0.9182090868127488,0.9173818385400574
0.3,0.34664160401002503,0.9201971673978908,0.9191714699051832
0.3,0.34913533834586463,0.9221369517999236,0.9209172785130738
0.3,0.35162907268170424,0.9240296106637487,0.9226203829122559
0.3,0.35412280701754384,0.9258762865041055,0.9242818728602378
0.3,0.35661654135338344,0.9276780943529925,0.9259028100490461
0.3,0.35911027568922305,0.9294361224117932,0.9274842288434325
0.3,0.36160401002506265,0.9311514326759893,0.9290271369520873
0.3,0.36409774436090225,0.9328250615251855,0.9305325161019566
0.3,0.36659147869674186,0.9344580203642983,0.9320013227296967
0.3,0.3690852130325814,0.9360512961858494,0.9334344886047992
0.3,0.371578947368421,0.937605852147948,0.934832921455893
0.3,0.3740726817042606,0.9391226281498293,0.936197505612625
0.3,0.3765664160401002,0.9406025413755006,0.937529102584244
0.3,0.3790601503759398,0.9420464868282052,0.938828551650158
0.3,0.3815538847117794,0.9434553378608794,0.9400966704244772
0.3,0.384047619047619,0.9448299467186838,0.9413342554536214
0.3,0.38654135338345863,0.9461711449850703,0.9425420826772668
0.3,0.38903508771929823,0.9474797441336926,0.9437209080466207
0.3,0.39152882205513784,0.948756535979577,0.9448714679870316
0.3,0.39402255639097744,0.9500022931469605,0.9459944799108249
0.3,0.39651629072681704,0.9512177695507115,0.9470906427215698
0.3,0.3990100250626566,0.9524037008243686,0.9481606372790544
0.3,0.4015037593984962,0.9535608047641395,0.949205126862818
0.3,0.4039974937343358,0.9546897817834157,0.9502247576532643
0.3,0.4064912280701754,0.9557913152892836,0.9512201591363056
0.3,0.408984962406015,0.9568660720961362,0.9521919445405205
0.3,0.4114786967418546,0.9579147028937667,0.9531407113157007
0.3,0.4139724310776942,0.9589378425252936,0.9540670414358987
0.3,0.4164661654135338,0.9599361104609251,0.9549715018972325
0.3,0.4189598997493734,0.9609101111404965,0.9558546450749665
0.3,0.421453634085213,0.9618604342999462,0.9567170090517347
0.3,0.42394736842105263,0.9627876553914276,0.9575591180745868
0.3,0.4264411027568922,0.9636923358753561,0.9583814828445033
0.3,0.4289348370927318,0.9645750235959571,0.9591846009050083
0.3,0.4314285714285714,0.9654362530788618,0.9599689569707206
0.3,0.433922305764411,0.9662765458814102,0.9607350232600012
0.3,0.4364160401002506,0.9670964108796067,0.9614832598072109
0.3,0.4389097744360902,0.9678963446023542,0.9622141148066294
0.3,0.4414035087719298,0.9686768315103562,0.9629280248924806
0.3,0.4438972431077694,0.9694383442989098,0.963625415457764
0.3,0.446390977443609,0.9701813441764333,0.9643067009303388
0.3,0.4488847117794486,0.9709062811538144,0.964972285075769
0.3,0.4513784461152882,0.9716135942982556,0.9656225612444858
0.3,0.4538721804511278,0.972303712009345,0.9662579126704105
0.3,0.45636591478696736,0.9729770522927396,0.9668787127343215
0.3,0.45885964912280697,0.9736340229805451,0.967485325193412
0.3,0.46135338345864657,0.9742750219968792,0.9680781044445332
0.3,0.4638471177944862,0.9749004376120219,0.9686573957865257
0.3,0.4663408521303258,0.9755106486318935,0.969223535606196
0.3,0.4688345864661654,0.9761060246933171,0.9697768516884364
0.3,0.471328320802005,0.9766869264034905,0.9703176633429481
0.3,0.4738220551378446,0.9772537056379227,0.970846281681176
0.3,0.4763157894736842,0.9778067057336219,0.9713630098761042
0.3,0.4788095238095238,0.9783462616385354,0.9718681432318111
0.3,0.4813032581453634,0.9788727001904302,0.972361969529042
0.3,0.483796992481203,0.9793863402788637,0.9728447691356561
0.3,0.48629072681704255,0.9798874930406236,0.9733168152359075
0.3,0.48878446115288215,0.9803764620541972,0.9737783739943253
0.3,0.49127819548872176,0.9808535435065406,0.9742297047425983
0.3,0.49377192982456136,0.9813190263839399,0.9746710601589589
0.3,0.49626566416040097,0.9817731926742614,0.9751026864792214
0.3,0.49875939849624057,0.9822163174726924,0.9755248235884801
0.3,0.5012531328320802,0.9826486692193381,0.9759377052230122
0.3,0.5037468671679197,0.9830705098293695,0.9763415591834008
0.3,0.5062406015037594,0.9834820948308588,0.9767366073956016
0.3,0.5087343358395989,0.9838836735223428,0.9771230660675955
0.3,0.5112280701754386,0.9842754892227343,0.9775011459958829
0.3,0.5137218045112781,0.9846577792277584,0.9778710524351033
0.3,0.5162155388471178,0.9850307751369208,0.9782329854920138
0.3,0.5187092731829573,0.9853947029156447,0.9785871401370234
0.3,0.521203007518797,0.9857497830056794,0.978933706345263
0.3,0.5236967418546365,0.9860962305141194,0.9792728692379402
0.3,0.5261904761904762,0.9864342553003795,0.9796048092164806
0.3,0.5286842105263158,0.9867640621519229,0.9799297020937834
0.3,0.5311779448621553,0.9870858508437927,0.9802477191618124
0.3,0.533671679197995,0.9873998162994158,0.9805590273512186
0.3,0.5361654135338345,0.987706148750185,0.9808637893904701
0.3,0.5386591478696742,0.9880050337190713,0.9811621637570935
0.3,0.5411528822055137,0.9882966522970742,0.9814543049960958
0.3,0.5436466165413534,0.988581181129729,0.9817403636513873
0.3,0.5461403508771929,0.9888587925797451,0.9820204864562261
0.3,0.5486340852130326,0.9891296548205324,0.9822948164142185
0.3,0.5511278195488721,0.9893939319253715,0.9825634928767311
0.3,0.5536215538847118,0.989651784016978,0.9828266516905522
0.3,0.5561152882205513,0.9899033672687697,0.9830844251874482
0.3,0.5586090225563909,0.9901488341063669,0.9833369424104309
0.3,0.5611027568922305,0.9903883332101766,0.9835843290582539
0.3,0.5635964912280701,0.9906220096963074,0.9838267076979235
0.3,0.5660902255639098,0.9908500050818626,0.9840641977490121
0.3,0.5685839598997493,0.9910724575184122,0.9842969156319312
0.3,0.571077694235589,0.9912895017549144,0.9845249747960536
0.3,0.5735714285714285,0.9915012692460632,0.9847484858031007
0.3,0.5760651629072682,0.9917078883141772,0.9849675564883863
0.3,0.5785588972431077,0.9919094841186158,0.9851822918795106
0.3,0.5810526315789474,0.9921061787798553,0.9853927943895583
0.3,0.5835463659147869,0.9922980914355246,0.9855991638255672
0.3,0.5860401002506265,0.9924853383721619,0.9858014974950686
0.3,0.5885338345864661,0.9926680330019126,0.9859998902222478
0.3,0.5910275689223057,0.9928462860040472,0.9861944344764028
0.3,0.5935213032581453,0.9930202053673362,0.9863852203548293
0.3,0.5960150375939849,0.9931898964672732,0.9865723357468639
0.3,0.5985087719298245,0.9933554620432425,0.9867558662187385
0.3,0.6010025062656641,0.9935170024604175,0.9869358953228706
0.3,0.6034962406015038,0.9936746155220573,0.987112504381096
0.3,0.6059899749373433,0.993828396764574,0.9872857727916267
0.3,0.608483709273183,0.9939784392876103,0.9874557778386969
0.3,0.6109774436090225,0.9941248340137936,0.9876225949509936
0.3,0.6134711779448622,0.9942676696421926,0.9877862976680134
0.3,0.6159649122807017,0.9944070326887273,0.9879469576451572
0.3,0.6184586466165413,0.994543007556221,0.9881046447190606
0.3,0.6209523809523809,0.9946756766491607,0.9882594270611593
0.3,0.6234461152882205,0.9948051203296208,0.9884113711042319
0.3,0.6259398496240601,0.9949314170005827,0.9885605415807804
0.3,0.6284335839598997,0.9950546431844209,0.9887070016547239
0.3,0.6309273182957393,0.9951748734941694,0.9888508128617659
0.3,0.6334210526315789,0.9952921808219755,0.9889920353101084
0.3,0.6359147869674185,0.995406636206148,0.9891307274953155
0.3,0.6384085213032581,0.995518308967725,0.9892669465023224
0.3,0.6409022556390978,0.995627266752132,0.9894007479881489
0.3,0.6433959899749373,0.9957335755999218,0.9895321862675049
0.3,0.6458897243107768,0.9958372998943885,0.9896613142587745
0.3,0.6483834586466165,0.9959385024691156,0.9897881835756678
0.3,0.650877192982456,0.9960372446184088,0.9899128445668692
0.3,0.6533709273182957,0.9961335861805973,0.9900353463228273
0.3,0.6558646616541353,0.996227585506672,0.9901557367368155
0.3,0.6583583959899749,0.9963192995365473,0.9902740624986608
0.3,0.6608521303258145,0.9964087838455817,0.9903903691618723
0.3,0.6633458646616541,0.9964960926395794,0.9905047011489032
0.3,0.6658395989974937,0.99658127880901,0.9906171017818949
0.3,0.6683333333333333,0.9966643939409938,0.9907276133108247
0.3,0.6708270676691729,0.9967454883813158,0.9908362769579824
0.3,0.6733208020050124,0.996824611312418,0.9909431329888859
0.3,0.6758145363408521,0.996901810595024,0.9910482205295659
0.3,0.6783082706766916,0.9969771330291906,0.9911515779082676
0.3,0.6808020050125313,0.9970506242612325,0.9912532424476828
0.3,0.6832957393483708,0.9971223287826007,0.9913532505274696
0.3,0.6857894736842105,0.9971922900329707,0.9914516376766864
0.3,0.68828320802005,0.9972605504200789,0.991548438584315
0.3,0.6907769423558897,0.9973271512606285,0.9916436870138916
0.3,0.6932706766917293,0.9973921329090168,0.991737415960659
0.3,0.6957644110275689,0.997455534766643,0.9918296576528576
0.3,0.6982581453634085,0.9975173952013344,0.9919204434535289
0.3,0.7007518796992481,0.9975777516986248,0.992009804005137
0.3,0.7032456140350877,0.9976366408252826,0.9920977692026498
0.3,0.7057393483709272,0.9976940982278695,0.9921843682221009
0.3,0.7082330827067669,0.9977501587624114,0.9922696295538883
0.3,0.7107268170426064,0.9978048563911437,0.9923535810085489
0.3,0.7132205513784461,0.9978582241734493,0.9924362496124138
0.3,0.7157142857142856,0.9979102945378107,0.9925176619064858
0.3,0.7182080200501253,0.9979610989531357,0.9925978436752345
0.3,0.7207017543859648,0.9980106682300347,0.9926768201408964
0.3,0.7231954887218045,0.9980590323654865,0.9927546158747098
0.3,0.725689223057644,0.9981062207429274,0.9928312549651472
0.3,0.7281829573934837,0.9981522618390966,0.9929067607550677
0.3,0.7306766917293233,0.9981971836086492,0.9929811561848012
0.3,0.7331704260651628,0.9982410132573252,0.9930544635707854
0.3,0.7356641604010025,0.9982837773037609,0.9931267047059213
0.3,0.738157894736842,0.9983255016882508,0.9931979008903364
0.3,0.7406516290726817,0.9983662117021431,0.9932680729225003
0.3,0.7431453634085212,0.9984059320001782,0.9933372410965904
0.3,0.7456390977443609,0.9984446865856551,0.9934054251422351
0.3,0.7481328320802004,0.9984824990054328,0.993472644500163
0.3,0.7506265664160401,0.9985193921353045,0.993538918023575
0.3,0.7531203007518796,0.9985553882934703,0.9936042640811223
0.3,0.7556140350877193,0.9985905093572929,0.9936687007909881
0.3,0.7581077694235588,0.998624776551776,0.993732245705082
0.3,0.7606015037593984,0.998658210661783,0.9937949159863162
0.3,0.763095238095238,0.9986908319411223,0.9938567284272657
0.3,0.7655889724310776,0.9987226601083432,0.9939176993755743
0.3,0.7680827067669173,0.9987537145052581,0.9939778449001009
0.3,0.7705764411027568,0.9987840138871362,0.9940371805533682
0.3,0.7730701754385965,0.9988135766536409,0.9940957216746293
0.3,0.775563909774436,0.9988424206850761,0.994153483125487
0.3,0.7780576441102757,0.9988705634792697,0.9942104795375458
0.3,0.7805513784461152,0.9988980220650617,0.9942667250966488
0.3,0.7830451127819549,0.9989248131233185,0.9943222337837054
0.3,0.7855388471177944,0.9989509527913855,0.9943770190811838
0.3,0.7880325814536341,0.9989764570012163,0.9944310943697529
0.3,0.7905263157894736,0.9990013411366743,0.9944844725760756
0.3,0.7930200501253132,0.9990256202745682,0.9945371663553311
0.3,0.7955137844611528,0.9990493091765706,0.9945891881853264
0.3,0.7980075187969924,0.9990724221220773,0.9946405500816138
0.3,0.800501253132832,0.9990949731735875,0.9946912639636931
0.3,0.8029949874686716,0.9991169759493381,0.9947413413394797
0.3,0.8054887218045113,0.9991384438164843,0.9947907935681941
0.3,0.8079824561403508,0.9991593897773396,0.9948396317083823
0.3,0.8104761904761905,0.9991798264890848,0.9948878665277453
0.3,0.81296992481203,0.99919976640972,0.9949355086782147
0.3,0.8154636591478697,0.999219221461981,0.9949825683246953
0.3,0.8179573934837092,0.9992382035601794,0.9950290557061988
0.3,0.8204511278195488,0.9992567241760104,0.99507498066066
0.3,0.8229448621553884,0.9992747945129199,0.9951203528337869
0.3,0.825438596491228,0.9992924255617197,0.9951651817270885
0.3,0.8279323308270676,0.9993096279315922,0.9952094764893542
0.3,0.8304260651629072,0.9993264120872064,0.9952532462395624
0.3,0.8329197994987468,0.9993427881919279,0.9952964997255742
0.3,0.8354135338345864,0.9993587661592527,0.9953392456721035
0.3,0.837907268170426,0.9993743556907287,0.995381492503872
0.3,0.8404010025062656,0.999389566211651,0.9954232484985864
0.3,0.8428947368421053,0.9994044069377174,0.9954645217361922
0.3,0.8453884711779448,0.9994188868534103,0.9955053201483307
0.3,0.8478822055137843,0.9994330147221189,0.9955456514327897
0.3,0.850375939849624,0.9994467991442074,0.9955855232628956
0.3,0.8528696741854636,0.9994602484314768,0.9956249429914062
0.3,0.8553634085213032,0.9994733707696646,0.9956639179311215
0.3,0.8578571428571428,0.999486174020374,0.9957024550772109
0.3,0.8603508771929824,0.9994986660391467,0.9957405615095982
0.3,0.862844611528822,0.9995108543515989,0.9957782439774958
0.3,0.8653383458646616,0.9995227463848827,0.9958155092064063
0.3,0.8678320802005012,0.9995343492297283,0.995852363585535
0.3,0.8703258145363408,0.9995456700311607,0.9958888136486213
0.3,0.8728195488721804,0.9995567156070075,0.9959248655954014
0.3,0.87531328320802,0.9995674925967204,0.9959605254763245
0.3,0.8778070175438596,0.9995780076581515,0.9959957994562681
0.3,0.8803007518796991,0.9995882670089928,0.9960306932508762
0.3,0.8827944862155388,0.9995982769496519,0.9960652127053673
0.3,0.8852882205513783,0.9996080435408907,0.9960993634018683
0.3,0.887781954887218,0.999617572715235,0.9961331509477481
0.3,0.8902756892230576,0.9996268701913005,0.9961665806511076
0.3,0.8927694235588972,0.9996359416176683,0.9961996578427332
0.3,0.8952631578947368,0.9996447925461058,0.9962323877657673
0.3,0.8977568922305764,0.9996534282467564,0.9962647754287568
0.3,0.900250626566416,0.9996618540096098,0.9962968258471627
0.3,0.9027443609022556,0.999670074932945,0.9963285439326817
0.3,0.9052380952380952,0.9996780959930975,0.9963599344381617
0.3,0.9077318295739347,0.9996859220621562,0.9963910020930712
0.3,0.9102255639097744,0.9996935578138684,0.9964217514275426
0.3,0.9127192982456139,0.9997010079863229,0.996452187057671
0.3,0.9152130325814536,0.9997082770201993,0.996482313337521
0.3,0.9177067669172931,0.9997153693270922,0.9965121345909098
0.3,0.9202005012531328,0.99972228920026,0.9965416551066884
0.3,0.9226942355889723,0.9997290408216125,0.996570879002896
0.3,0.925187969924812,0.9997356283156622,0.9965998104292271
0.3,0.9276817042606516,0.9997420556684369,0.996628453381929
0.3,0.9301754385964912,0.9997483267321896,0.9966568117396283
0.3,0.9326691729323308,0.9997544453849521,0.9966848894581889
0.3,0.9351629072681703,0.9997604152275803,0.9967126901990507
0.3,0.93765664160401,0.9997662399920209,0.9967402178032512
0.3,0.9401503759398495,0.999771923069372,0.9967674757777407
0.3,0.9426441102756892,0.9997774680655827,0.9967944678550851
0.3,0.9451378446115287,0.9997828781895242,0.9968211974058568
0.3,0.9476315789473684,0.999788156788131,0.9968476679334726
0.3,0.9501253132832079,0.9997933070839642,0.9968738828469377
0.3,0.9526190476190476,0.9997983321506259,0.9968998454075658
0.3,0.9551127819548871,0.9998032350147561,0.9969255588714073
0.3,0.9576065162907268,0.9998080187953938,0.9969510265884398
0.3,0.9601002506265663,0.9998126861486605,0.9969762514132463
0.3,0.962593984962406,0.9998172400945851,0.9970012366716193
0.3,0.9650877192982455,0.9998216832819548,0.9970259852610115
0.3,0.9675814536340851,0.9998260184771237,0.9970505002548447
0.3,0.9700751879699248,0.9998302483198603,0.9970747845563197
0.3,0.9725689223057643,0.9998343752658914,0.9970988409373385
0.3,0.975062656641604,0.9998384018690737,0.9971226722665105
0.3,0.9775563909774435,0.9998423306478923,0.9971462814003914
0.3,0.9800501253132832,0.9998461638397502,0.9971696709081277
0.3,0.9825438596491227,0.9998499038451115,0.9971928435570012
0.3,0.9850375939849624,0.9998535529774966,0.9972158020051196
0.3,0.9875313283208019,0.9998571133203931,0.9972385487348421
0.3,0.9900250626566416,0.9998605871946522,0.9972610864069148
0.3,0.9925187969924811,0.9998639765615378,0.9972834174132355
0.3,0.9950125313283207,0.9998672835166824,0.9973055442160021
0.3,0.9975062656641603,0.9998705100968448,0.9973274692855647
0.3,1.0,0.9998736582416593,0.9973491949628717
spread,0.005,2.415291485575512e-38,1.2900944130982537e-27
spread,0.007493734335839599,1.4444474582904269e-33,1.1492643633618245e-19
spread,0.009987468671679198,3.1554436208840472e-30,1.749163727704782e-15
spread,0.012481203007518798,2.4233807008389483e-27,7.370714046879813e-13
spread,0.014974937343358394,5.169878828456423e-26,4.886370262258075e-11
spread,0.017468671679197995,1.6543612251060553e-24,1.0911252712288235e-09
spread,0.019962406015037595,6.617444900424222e-24,1.210490608675664e-08
spread,0.02245614035087719,1.0587911840678754e-22,8.315429354172935e-08
spread,0.02494987468671679,4.235164736271502e-22,4.046770593610658e-07
spread,0.02744360902255639,3.3881317890172014e-21,1.5223015471308357e-06
spread,0.029937343358395988,1.0164395367051604e-20,4.6960347204830165e-06
spread,0.03243107769423559,2.710505431213761e-20,1.2383849725585081e-05
spread,0.034924812030075185,1.2197274440461925e-19,2.8771751968023385e-05
spread,0.03741854636591478,1.3552527156068805e-19,6.02288731390996e-05
spread,0.03991228070175438,5.421010862427522e-20,0.00011555315675415459
spread,0.04240601503759398,3.2526065174565133e-19,0.00020589529421793885
spread,0.04489974937343358,1.3010426069826053e-18,0.0003443001464393479
spread,0.047393483709273175,6.5052130349130266e-18,0.0005448738819434241
spread,0.04988721804511278,1.0408340855860843e-17,0.0008216567895092692
spread,0.052380952380952375,1.1275702593849246e-17,0.0011873420463174213
spread,0.05487468671679197,1.9949319973733282e-17,0.001652018380838274
spread,0.057368421052631575,3.122502256758253e-17,0.0022221222040769775
spread,0.05986215538847117,1.5612511283791264e-17,0.0028997576463480525
spread,0.06235588972431077,1.2836953722228372e-16,0.00368247903541781
spread,0.06484962406015038,2.42861286636753e-17,0.00456354004496003
spread,0.06734335839598997,1.1449174941446927e-16,0.005532525714642383
spread,0.06983709273182957,8.326672684688674e-17,0.006576228322447024
spread,0.07233082706766918,1.942890293094024e-16,0.007679617126063687
spread,0.07482456140350877,2.3592239273284576e-16,0.008826775813089847
spread,0.07731829573934837,5.967448757360216e-16,0.01000172189993867
spread,0.07981203007518797,4.440892098500626e-16,0.011189063562039664
spread,0.08230576441102756,8.326672684688674e-16,0.012374482536836373
spread,0.08479949874686717,7.771561172376096e-16,0.01354505401049634
spread,0.08729323308270677,2.42861286636753e-15,0.014689426686276569
spread,0.08978696741854636,1.4710455076283324e-15,0.015797890978817633
spread,0.09228070175438596,1.7208456881689926e-15,0.0168623631045072
spread,0.09477443609022557,2.4980018054066022e-15,0.017876309911083327
spread,0.09726817042606516,5.384581669432009e-15,0.018834635156938867
spread,0.09976190476190476,4.0245584642661925e-15,0.019733543592814512
spread,0.10225563909774436,3.635980405647388e-15,0.020570395164340338
spread,0.10474937343358395,6.217248937900877e-15,0.021343558198073098
spread,0.10724310776942356,1.8596235662471372e-15,0.022052267628633215
spread,0.10973684210526316,7.993605777301127e-15,0.02269649214074293
spread,0.11223057644110275,8.992806499463768e-15,0.023276812461482388
spread,0.11472431077694235,4.718447854656915e-15,0.02379431184815739
spread,0.11721804511278196,1.176836406102666e-14,0.024250478986578172
spread,0.11971177944862155,8.548717289613705e-15,0.024647122956560075
spread,0.12220551378446115,1.5265566588595902e-14,0.024986299570700587
spread,0.12469924812030075,1.765254609153999e-14,0.02527024819025314
spread,0.12719298245614033,2.0095036745715333e-14,0.025501338024967235
spread,0.12968671679197993,1.837419105754634e-14,0.025682022901706847
spread,0.13218045112781954,4.624078897563777e-14,0.02581480350854992
spread,0.13467418546365914,2.042810365310288e-14,0.025902196179083126
spread,0.13716791979949874,1.637578961322106e-14,0.025946707348997844
spread,0.13966165413533835,4.496403249731884e-14,0.025950812900581932
spread,0.14215538847117795,7.93809462606987e-15,0.02591694168952663
spread,0.14464912280701753,1.3822276656583199e-14,0.025847462631712392
spread,0.14714285714285713,1.2490009027033011e-14,0.02574467479863307
spread,0.14963659147869673,3.652633751016765e-14,0.025610800046694582
spread,0.15213032581453634,2.6256774532384952e-14,0.02544797776154467
spread,0.15462406015037594,9.753309271332e-14,0.025258261362795853
spread,0.15711779448621555,4.85722573273506e-14,0.025043616260470858
spread,0.15961152882205512,1.865174681370263e-14,0.024805919001039678
spread,0.16210526315789472,1.38222766565832e-13,0.024546957379733336
spread,0.16459899749373433,6.772360450213455e-14,0.02426843132819989
spread,0.16709273182957393,4.8183679268731794e-14,0.023971954422606467
spread,0.16958646616541354,5.861977570020827e-14,0.023659055869317824
spread,0.1720802005012531,1.2667644710973036e-13,0.023331182862123545
spread,0.17457393483709271,5.3512749786932545e-14,0.02298970321495708
spread,0.17706766917293232,6.572520305780927e-14,0.022635908189246656
spread,0.17956140350877192,7.849276784099857e-14,0.022271015455628818
spread,0.18205513784461153,3.0531133177191805e-14,0.02189617213089612
spread,0.18454887218045113,1.3677947663381929e-13,0.021512457855360934
spread,0.1870426065162907,8.770761894538737e-14,0.021120887864888527
spread,0.1895363408521303,9.781064846947629e-14,0.020722416039126168
spread,0.1920300751879699,1.7130741269966165e-13,0.02031793789619807
spread,0.19452380952380952,1.5443202272535927e-13,0.019908293521601506
spread,0.19701754385964912,7.605027718682322e-14,0.019658866487995752
spread,0.19951127819548872,1.9373391779708982e-13,0.019439079830171235
spread,0.2020050125313283,3.098632461728812e-13,0.01920702482891934
spread,0.2044987468671679,5.5067062021407764e-14,0.018963537557924903
spread,0.2069924812030075,1.5620837956475953e-13,0.018709427192575068
spread,0.2094862155388471,2.0505819264826641e-13,0.018445475597376193
spread,0.2119799498746867,1.2290168882600483e-13,0.018172437085384185
spread,0.21447368421052632,2.831068712794149e-13,0.017891038336529386
spread,0.2169674185463659,2.3292479056635784e-13,0.017601978443983035
spread,0.2194611528822055,2.5923707624997405e-13,0.017305929079744486
spread,0.2219548872180451,4.383160501220118e-13,0.01700353476564842
spread,0.2244486215538847,8.271161533457416e-14,0.016695413221621158
spread,0.2269423558897243,1.8918200339612667e-13,0.016382155802550202
spread,0.2294360902255639,2.1227464230832993e-13,0.01606432797841939
spread,0.23192982456140349,2.438049762076844e-13,0.015742469887112587
spread,0.2344235588972431,1.9162449405030202e-13,0.01541709691550941
spread,0.2369172932330827,7.588374373312945e-13,0.0150887003237975
spread,0.2394110275689223,2.857714065385153e-13,0.014757747888702766
spread,0.2419047619047619,1.3022916078853086e-13,0.01442468457928281
spread,0.2443984962406015,1.8685053504441385e-13,0.014089933237684926
spread,0.24689223057644108,1.9961809982760315e-13,0.013753895278105999
spread,0.24938596491228068,2.6001423236721166e-13,0.013416951376763353
spread,0.25187969924812026,3.207434318142077e-13,0.013079462188098856
spread,0.25437343358395986,1.056932319443149e-13,0.012741769030808259
spread,0.25686716791979947,6.137312880127865e-13,0.012404194599004326
spread,0.25936090225563907,4.92605956026182e-13,0.01206704363798261
spread,0.2618546365914787,3.993472219576688e-13,0.011730603628204772
spread,0.2643483709273183,2.41140440948584e-13,0.011395145457213984
spread,0.2668421052631579,4.771738559838923e-13,0.011060924068239553
spread,0.2693358395989975,1.6187051699034782e-13,0.01072817910860624
spread,0.2718295739348371,4.53859172466764e-13,0.010397135555332504
spread,0.2743233082706767,1.2889689315898067e-13,0.010068004322254742
spread,0.2768170426065163,8.146816554699399e-13,0.009740982857876945
spread,0.2793107769423559,8.071321389024888e-14,0.009416255727150769
spread,0.28180451127819545,2.6567636979279996e-13,0.009093995166491231
